country_code,country_name,year,direction,rank,partner_name,pct_share
400,Jordan,2024,imports,3,Gambia,6.4
398,Kazakhstan,2015,exports,1,Italy,17.7
398,Kazakhstan,2015,exports,2,China,11.9
398,Kazakhstan,2015,exports,3,Russian Federation,9.9
398,Kazakhstan,2015,imports,1,China,16.6
398,Kazakhstan,2015,imports,2,Russian Federation,34.4
398,Kazakhstan,2015,imports,3,Germany,6.5
398,Kazakhstan,2020,exports,1,Italy,15.9
398,Kazakhstan,2020,exports,2,China,16.3
398,Kazakhstan,2020,exports,3,Russian Federation,12.0
398,Kazakhstan,2020,imports,1,China,8.8
398,Kazakhstan,2020,imports,2,Russian Federation,62.1
398,Kazakhstan,2020,imports,3,Germany,2.3
398,Kazakhstan,2024,exports,1,Italy,18.8
398,Kazakhstan,2024,exports,2,China,18.7
398,Kazakhstan,2024,exports,3,Russian Federation,12.4
398,Kazakhstan,2024,imports,1,China,27.4
398,Kazakhstan,2024,imports,2,Russian Federation,26.5
398,Kazakhstan,2024,imports,3,Germany,5.2
404,Kenya,2015,exports,1,Uganda,11.8
404,Kenya,2015,exports,2,Pakistan,6.1
404,Kenya,2015,exports,3,Netherlands,7.2
404,Kenya,2015,imports,1,China,20.3
404,Kenya,2015,imports,2,United Arab Emirates,5.7
404,Kenya,2015,imports,3,India,16.0
404,Kenya,2020,exports,1,Uganda,11.2
404,Kenya,2020,exports,2,Pakistan,8.5
404,Kenya,2020,exports,3,Netherlands,7.6
404,Kenya,2020,imports,1,China,22.0
404,Kenya,2020,imports,2,United Arab Emirates,5.6
404,Kenya,2020,imports,3,India,11.5
404,Kenya,2024,exports,1,Uganda,12.5
404,Kenya,2024,exports,2,Pakistan,7.9
404,Kenya,2024,exports,3,Netherlands,7.6
404,Kenya,2024,imports,1,China,17.6
404,Kenya,2024,imports,2,United Arab Emirates,15.8
404,Kenya,2024,imports,3,India,10.3
296,Kiribati,2015,exports,2,Japan,14.7
296,Kiribati,2015,imports,1,China,11.6
296,Kiribati,2015,imports,2,Fiji,21.1
296,Kiribati,2015,imports,3,Japan,5.8
296,Kiribati,2020,exports,1,Thailand,0.6
296,Kiribati,2020,exports,2,Japan,31.8
296,Kiribati,2020,exports,3,Philippines,0.0
296,Kiribati,2020,imports,1,China,14.1
296,Kiribati,2020,imports,2,Fiji,18.0
296,Kiribati,2020,imports,3,Japan,3.3
296,Kiribati,2024,exports,1,Thailand,76.6
296,Kiribati,2024,exports,2,Japan,5.5
296,Kiribati,2024,exports,3,Philippines,3.5
296,Kiribati,2024,imports,1,China,30.0
296,Kiribati,2024,imports,2,Fiji,15.2
296,Kiribati,2024,imports,3,Japan,12.5
414,Kuwait,2015,exports,1,Areas nes,0.0
414,Kuwait,2015,exports,2,United Arab Emirates,1.9
414,Kuwait,2015,exports,3,India,9.7
414,Kuwait,2015,imports,1,China,16.4
414,Kuwait,2015,imports,2,United States,9.2
414,Kuwait,2015,imports,3,United Arab Emirates,9.4
414,Kuwait,2020,exports,1,Areas nes,0.0
414,Kuwait,2020,exports,2,United Arab Emirates,3.5
414,Kuwait,2020,exports,3,India,11.2
414,Kuwait,2020,imports,1,China,17.4
414,Kuwait,2020,imports,2,United States,8.5
414,Kuwait,2020,imports,3,United Arab Emirates,8.2
414,Kuwait,2024,exports,1,Areas nes,92.9
414,Kuwait,2024,exports,2,United Arab Emirates,1.5
414,Kuwait,2024,exports,3,India,1.3
414,Kuwait,2024,imports,1,China,19.8
414,Kuwait,2024,imports,2,United States,9.1
414,Kuwait,2024,imports,3,United Arab Emirates,9.0
417,Kyrgyzstan,2015,exports,1,United Kingdom,0.1
417,Kyrgyzstan,2015,exports,2,Russian Federation,10.9
417,Kyrgyzstan,2015,exports,3,Kazakhstan,15.8
417,Kyrgyzstan,2015,imports,1,China,25.3
417,Kyrgyzstan,2015,imports,2,Russian Federation,31.3
417,Kyrgyzstan,2015,imports,3,Kazakhstan,16.7
417,Kyrgyzstan,2020,exports,1,United Kingdom,53.1
417,Kyrgyzstan,2020,exports,2,Russian Federation,11.7
417,Kyrgyzstan,2020,exports,3,Kazakhstan,12.3
417,Kyrgyzstan,2020,imports,1,China,21.8
417,Kyrgyzstan,2020,imports,2,Russian Federation,32.2
417,Kyrgyzstan,2020,imports,3,Kazakhstan,12.8
417,Kyrgyzstan,2024,exports,1,United Kingdom,32.4
417,Kyrgyzstan,2024,exports,2,Russian Federation,26.1
417,Kyrgyzstan,2024,exports,3,Kazakhstan,10.2
417,Kyrgyzstan,2024,imports,1,China,45.8
417,Kyrgyzstan,2024,imports,2,Russian Federation,19.4
417,Kyrgyzstan,2024,imports,3,Kazakhstan,6.5
418,Lao People's Dem. Rep.,2015,exports,1,China,34.8
418,Lao People's Dem. Rep.,2015,exports,2,Viet Nam,18.0
418,Lao People's Dem. Rep.,2015,exports,3,Thailand,33.8
418,Lao People's Dem. Rep.,2015,imports,1,Thailand,58.8
418,Lao People's Dem. Rep.,2015,imports,2,China,18.9
418,Lao People's Dem. Rep.,2020,exports,1,China,28.8
418,Lao People's Dem. Rep.,2020,exports,2,Viet Nam,19.6
418,Lao People's Dem. Rep.,2020,exports,3,Thailand,34.7
418,Lao People's Dem. Rep.,2020,imports,1,Thailand,49.6
418,Lao People's Dem. Rep.,2020,imports,2,China,25.8
418,Lao People's Dem. Rep.,2024,exports,1,China,38.2
418,Lao People's Dem. Rep.,2024,exports,2,Viet Nam,19.9
418,Lao People's Dem. Rep.,2024,exports,3,Thailand,13.1
418,Lao People's Dem. Rep.,2024,imports,1,Thailand,41.7
418,Lao People's Dem. Rep.,2024,imports,2,China,29.8
418,Lao People's Dem. Rep.,2024,imports,3,Areas nes,9.8
428,Latvia,2015,exports,1,Lithuania,20.3
428,Latvia,2015,exports,2,Estonia,11.5
428,Latvia,2015,exports,3,Germany,6.3
428,Latvia,2015,imports,1,Lithuania,17.1
428,Latvia,2015,imports,2,Germany,11.0
428,Latvia,2015,imports,3,Poland,10.8
428,Latvia,2020,exports,1,Lithuania,16.3
428,Latvia,2020,exports,2,Estonia,11.7
428,Latvia,2020,exports,3,Germany,7.2
428,Latvia,2020,imports,1,Lithuania,18.2
428,Latvia,2020,imports,2,Germany,10.6
428,Latvia,2020,imports,3,Poland,10.3
428,Latvia,2024,exports,1,Lithuania,18.0
428,Latvia,2024,exports,2,Estonia,11.7
428,Latvia,2024,exports,3,Germany,6.5
428,Latvia,2024,imports,1,Lithuania,20.6
428,Latvia,2024,imports,2,Germany,11.6
428,Latvia,2024,imports,3,Poland,11.2
422,Lebanon,2015,exports,1,United Arab Emirates,10.6
422,Lebanon,2015,exports,2,Türkiye,2.6
422,Lebanon,2015,exports,3,Iraq,7.6
422,Lebanon,2015,imports,1,China,11.2
422,Lebanon,2015,imports,2,Greece,4.2
422,Lebanon,2015,imports,3,Switzerland,2.3
422,Lebanon,2020,exports,1,United Arab Emirates,14.5
422,Lebanon,2020,exports,2,Türkiye,2.6
422,Lebanon,2020,exports,3,Iraq,3.6
422,Lebanon,2020,imports,1,China,6.6
422,Lebanon,2020,imports,2,Greece,7.6
422,Lebanon,2020,imports,3,Switzerland,2.9
422,Lebanon,2024,exports,1,United Arab Emirates,22.2
422,Lebanon,2024,exports,2,Türkiye,7.9
422,Lebanon,2024,exports,3,Iraq,5.2
422,Lebanon,2024,imports,1,China,11.5
422,Lebanon,2024,imports,2,Greece,9.8
422,Lebanon,2024,imports,3,Switzerland,9.7
426,Lesotho,2015,exports,1,South Africa,30.7
426,Lesotho,2015,exports,2,Belgium,30.4
426,Lesotho,2015,exports,3,United States,28.8
426,Lesotho,2015,imports,1,South Africa,74.6
426,Lesotho,2015,imports,2,China,5.2
426,Lesotho,2015,imports,3,"Other Asia, nes",8.2
426,Lesotho,2020,exports,1,South Africa,37.0
426,Lesotho,2020,exports,2,Belgium,31.8
426,Lesotho,2020,exports,3,United States,27.0
426,Lesotho,2020,imports,1,South Africa,71.0
426,Lesotho,2020,imports,2,China,6.6
426,Lesotho,2020,imports,3,"Other Asia, nes",6.2
426,Lesotho,2024,exports,1,South Africa,53.6
426,Lesotho,2024,exports,2,Belgium,23.6
426,Lesotho,2024,exports,3,United States,18.9
426,Lesotho,2024,imports,1,South Africa,79.5
426,Lesotho,2024,imports,2,China,9.1
426,Lesotho,2024,imports,3,"Other Asia, nes",2.7
430,Liberia,2015,exports,1,United States,5.7
430,Liberia,2015,exports,2,Belgium,0.5
430,Liberia,2015,imports,1,Côte dIvoire,1.1
430,Liberia,2015,imports,2,China,31.4
430,Liberia,2015,imports,3,India,6.4
430,Liberia,2020,exports,1,United States,10.1
430,Liberia,2020,exports,2,Belgium,6.4
430,Liberia,2020,exports,3,Cameroon,0.0
430,Liberia,2020,imports,1,Côte dIvoire,25.1
430,Liberia,2020,imports,2,China,14.2
430,Liberia,2020,imports,3,India,15.2
430,Liberia,2024,exports,1,United States,37.4
430,Liberia,2024,exports,2,Belgium,21.4
430,Liberia,2024,exports,3,Cameroon,6.9
430,Liberia,2024,imports,1,Côte dIvoire,30.3
430,Liberia,2024,imports,2,China,16.7
430,Liberia,2024,imports,3,India,15.8
434,Libya,2015,exports,1,Italy,34.9
434,Libya,2015,exports,2,Germany,1.0
434,Libya,2015,exports,3,United Kingdom,6.2
434,Libya,2015,imports,1,China,11.3
434,Libya,2015,imports,2,Türkiye,8.7
434,Libya,2015,imports,3,Italy,12.5
434,Libya,2020,exports,1,Italy,21.1
434,Libya,2020,exports,2,Germany,9.2
434,Libya,2020,exports,3,United Kingdom,1.0
434,Libya,2020,imports,1,China,15.1
434,Libya,2020,imports,2,Türkiye,13.3
434,Libya,2020,imports,3,Italy,8.0
434,Libya,2024,exports,1,Italy,21.1
434,Libya,2024,exports,2,Germany,14.6
434,Libya,2024,exports,3,United Kingdom,8.5
434,Libya,2024,imports,1,China,15.3
434,Libya,2024,imports,2,Türkiye,11.9
434,Libya,2024,imports,3,Italy,10.5
440,Lithuania,2015,exports,1,Latvia,9.9
440,Lithuania,2015,exports,2,Poland,9.7
440,Lithuania,2015,exports,3,Germany,7.8
440,Lithuania,2015,imports,1,Poland,10.3
440,Lithuania,2015,imports,2,Germany,11.5
440,Lithuania,2015,imports,3,Latvia,8.3
440,Lithuania,2020,exports,1,Latvia,9.2
440,Lithuania,2020,exports,2,Poland,6.4
440,Lithuania,2020,exports,3,Germany,8.1
440,Lithuania,2020,imports,1,Poland,13.1
440,Lithuania,2020,imports,2,Germany,12.9
440,Lithuania,2020,imports,3,Latvia,7.8
440,Lithuania,2024,exports,1,Latvia,11.9
440,Lithuania,2024,exports,2,Poland,9.9
440,Lithuania,2024,exports,3,Germany,8.8
440,Lithuania,2024,imports,1,Poland,14.0
440,Lithuania,2024,imports,2,Germany,12.5
440,Lithuania,2024,imports,3,Latvia,8.1
442,Luxembourg,2015,exports,1,Germany,27.1
442,Luxembourg,2015,exports,2,France,14.0
442,Luxembourg,2015,exports,3,Belgium,12.7
442,Luxembourg,2015,imports,1,Germany,24.0
442,Luxembourg,2015,imports,2,Belgium,22.7
442,Luxembourg,2015,imports,3,France,11.9
442,Luxembourg,2020,exports,1,Germany,26.0
442,Luxembourg,2020,exports,2,France,16.3
442,Luxembourg,2020,exports,3,Belgium,12.4
442,Luxembourg,2020,imports,1,Germany,24.1
442,Luxembourg,2020,imports,2,Belgium,24.3
442,Luxembourg,2020,imports,3,France,10.7
442,Luxembourg,2024,exports,1,Germany,24.9
442,Luxembourg,2024,exports,2,France,15.4
442,Luxembourg,2024,exports,3,Belgium,13.1
442,Luxembourg,2024,imports,1,Germany,23.7
442,Luxembourg,2024,imports,2,Belgium,23.5
442,Luxembourg,2024,imports,3,France,11.1
450,Madagascar,2015,exports,1,France,20.2
450,Madagascar,2015,exports,2,United States,10.8
450,Madagascar,2015,exports,3,Japan,5.3
450,Madagascar,2015,imports,1,China,18.2
450,Madagascar,2015,imports,2,Oman,0.3
450,Madagascar,2015,imports,3,France,6.2
450,Madagascar,2020,exports,1,France,22.4
450,Madagascar,2020,exports,2,United States,22.1
450,Madagascar,2020,exports,3,Japan,3.0
450,Madagascar,2020,imports,1,China,21.1
450,Madagascar,2020,imports,2,Oman,2.7
450,Madagascar,2020,imports,3,France,11.7
450,Madagascar,2024,exports,1,France,14.5
450,Madagascar,2024,exports,2,United States,12.6
450,Madagascar,2024,exports,3,Japan,8.2
450,Madagascar,2024,imports,1,China,17.0
450,Madagascar,2024,imports,2,Oman,13.5
450,Madagascar,2024,imports,3,France,11.2
454,Malawi,2015,exports,1,Belgium,10.6
454,Malawi,2015,exports,2,United Rep. Tanzania,1.8
454,Malawi,2015,exports,3,China,5.8
454,Malawi,2015,imports,1,China,13.0
454,Malawi,2015,imports,2,South Africa,18.1
454,Malawi,2015,imports,3,United Arab Emirates,11.0
454,Malawi,2020,exports,1,Belgium,20.7
454,Malawi,2020,exports,2,United Rep. Tanzania,4.3
454,Malawi,2020,exports,3,China,4.3
454,Malawi,2020,imports,1,China,16.2
454,Malawi,2020,imports,2,South Africa,20.5
454,Malawi,2020,imports,3,United Arab Emirates,10.1
454,Malawi,2024,exports,1,Belgium,15.9
454,Malawi,2024,exports,2,United Rep. Tanzania,10.9
454,Malawi,2024,exports,3,China,5.6
454,Malawi,2024,imports,1,China,17.4
454,Malawi,2024,imports,2,South Africa,15.6
454,Malawi,2024,imports,3,United Arab Emirates,12.4
458,Malaysia,2015,exports,1,Singapore,13.9
458,Malaysia,2015,exports,2,United States,9.5
458,Malaysia,2015,exports,3,China,13.0
458,Malaysia,2015,imports,1,China,18.9
458,Malaysia,2015,imports,2,Singapore,12.0
458,Malaysia,2015,imports,3,United States,8.1
458,Malaysia,2020,exports,1,Singapore,14.4
458,Malaysia,2020,exports,2,United States,11.1
458,Malaysia,2020,exports,3,China,16.2
458,Malaysia,2020,imports,1,China,21.5
458,Malaysia,2020,imports,2,Singapore,9.2
458,Malaysia,2020,imports,3,United States,8.7
458,Malaysia,2024,exports,1,Singapore,15.3
458,Malaysia,2024,exports,2,United States,13.2
458,Malaysia,2024,exports,3,China,12.4
458,Malaysia,2024,imports,1,China,21.6
458,Malaysia,2024,imports,2,Singapore,12.1
458,Malaysia,2024,imports,3,United States,9.2
462,Maldives,2015,exports,1,Thailand,25.4
462,Maldives,2015,exports,2,United Kingdom,5.7
462,Maldives,2015,exports,3,Germany,7.0
462,Maldives,2015,imports,1,China,7.8
462,Maldives,2015,imports,2,United Arab Emirates,16.7
462,Maldives,2015,imports,3,India,11.9
462,Maldives,2020,exports,1,Thailand,43.6
462,Maldives,2020,exports,2,United Kingdom,7.2
462,Maldives,2020,exports,3,Germany,9.7
462,Maldives,2020,imports,1,China,14.6
462,Maldives,2020,imports,2,United Arab Emirates,12.4
462,Maldives,2020,imports,3,India,13.2
462,Maldives,2024,exports,1,Thailand,35.0
462,Maldives,2024,exports,2,United Kingdom,21.8
462,Maldives,2024,exports,3,Germany,10.3
462,Maldives,2024,imports,1,China,18.7
462,Maldives,2024,imports,2,United Arab Emirates,15.0
462,Maldives,2024,imports,3,India,13.8
466,Mali,2015,exports,1,United Arab Emirates,7.6
466,Mali,2015,exports,2,Australia,0.2
466,Mali,2015,exports,3,India,2.5
466,Mali,2015,imports,1,Côte dIvoire,9.8
466,Mali,2015,imports,2,Senegal,19.5
466,Mali,2015,imports,3,China,15.6
466,Mali,2020,exports,1,United Arab Emirates,57.6
466,Mali,2020,exports,2,Australia,5.5
466,Mali,2020,exports,3,India,0.4
466,Mali,2020,imports,1,Côte dIvoire,13.9
466,Mali,2020,imports,2,Senegal,17.3
466,Mali,2020,imports,3,China,9.8
466,Mali,2024,exports,1,United Arab Emirates,83.9
466,Mali,2024,exports,2,Australia,3.4
466,Mali,2024,exports,3,India,2.8
466,Mali,2024,imports,1,Côte dIvoire,26.0
466,Mali,2024,imports,2,Senegal,22.5
466,Mali,2024,imports,3,China,14.4
470,Malta,2015,exports,1,Germany,9.6
470,Malta,2015,exports,2,United States,4.3
470,Malta,2015,exports,3,Italy,4.0
470,Malta,2015,imports,1,Italy,21.3
470,Malta,2015,imports,2,France,3.8
470,Malta,2015,imports,3,Spain,3.8
470,Malta,2020,exports,1,Germany,17.3
470,Malta,2020,exports,2,United States,4.7
470,Malta,2020,exports,3,Italy,7.3
470,Malta,2020,imports,1,Italy,22.9
470,Malta,2020,imports,2,France,6.8
470,Malta,2020,imports,3,Spain,5.5
470,Malta,2024,exports,1,Germany,22.4
470,Malta,2024,exports,2,United States,7.7
470,Malta,2024,exports,3,Italy,5.4
470,Malta,2024,imports,1,Italy,22.1
470,Malta,2024,imports,2,France,13.6
470,Malta,2024,imports,3,Spain,7.8
584,Marshall Islands,2015,exports,1,Germany,0.0
584,Marshall Islands,2015,exports,2,Denmark,0.0
584,Marshall Islands,2015,exports,3,Thailand,14.2
584,Marshall Islands,2015,imports,1,China,29.5
584,Marshall Islands,2015,imports,2,Singapore,29.6
584,Marshall Islands,2015,imports,3,Republic of Korea,16.4
584,Marshall Islands,2020,exports,1,Germany,0.0
584,Marshall Islands,2020,exports,2,Denmark,0.0
584,Marshall Islands,2020,exports,3,Thailand,16.6
584,Marshall Islands,2020,imports,1,China,33.7
584,Marshall Islands,2020,imports,2,Singapore,29.5
584,Marshall Islands,2020,imports,3,Republic of Korea,15.0
584,Marshall Islands,2024,exports,1,Germany,48.5
584,Marshall Islands,2024,exports,2,Denmark,8.3
584,Marshall Islands,2024,exports,3,Thailand,5.0
584,Marshall Islands,2024,imports,1,China,31.1
584,Marshall Islands,2024,imports,2,Singapore,28.2
584,Marshall Islands,2024,imports,3,Republic of Korea,15.2
478,Mauritania,2015,exports,1,Canada,0.0
478,Mauritania,2015,exports,2,China,31.7
478,Mauritania,2015,exports,3,Algeria,0.4
478,Mauritania,2015,imports,1,United Arab Emirates,12.1
478,Mauritania,2015,imports,2,Spain,3.5
478,Mauritania,2015,imports,3,Belgium,9.1
478,Mauritania,2020,exports,1,Canada,10.0
478,Mauritania,2020,exports,2,China,33.9
478,Mauritania,2020,exports,3,Algeria,0.0
478,Mauritania,2020,imports,1,United Arab Emirates,14.2
478,Mauritania,2020,imports,2,Spain,14.6
478,Mauritania,2020,imports,3,Belgium,6.8
478,Mauritania,2024,exports,1,Canada,24.4
478,Mauritania,2024,exports,2,China,22.7
478,Mauritania,2024,exports,3,Algeria,8.2
478,Mauritania,2024,imports,1,United Arab Emirates,18.4
478,Mauritania,2024,imports,2,Spain,12.8
478,Mauritania,2024,imports,3,Belgium,10.8
480,Mauritius,2015,exports,1,France,11.9
480,Mauritius,2015,exports,2,South Africa,8.6
480,Mauritius,2015,exports,3,Madagascar,6.5
480,Mauritius,2015,imports,1,China,18.2
480,Mauritius,2015,imports,2,United Arab Emirates,1.5
480,Mauritius,2015,imports,3,India,18.1
480,Mauritius,2020,exports,1,France,11.4
480,Mauritius,2020,exports,2,South Africa,11.8
480,Mauritius,2020,exports,3,Madagascar,6.8
480,Mauritius,2020,imports,1,China,16.6
480,Mauritius,2020,imports,2,United Arab Emirates,12.3
480,Mauritius,2020,imports,3,India,9.5
480,Mauritius,2024,exports,1,France,13.7
480,Mauritius,2024,exports,2,South Africa,11.6
480,Mauritius,2024,exports,3,Madagascar,10.3
480,Mauritius,2024,imports,1,China,17.5
480,Mauritius,2024,imports,2,United Arab Emirates,11.9
480,Mauritius,2024,imports,3,India,11.1
484,Mexico,2015,exports,1,United States,81.3
484,Mexico,2015,exports,2,Canada,2.8
484,Mexico,2015,imports,1,United States,47.4
484,Mexico,2015,imports,2,China,17.7
484,Mexico,2015,imports,3,Republic of Korea,3.7
484,Mexico,2020,exports,1,United States,79.2
484,Mexico,2020,exports,2,Canada,2.7
484,Mexico,2020,imports,1,United States,43.9
484,Mexico,2020,imports,2,China,19.2
484,Mexico,2020,imports,3,Republic of Korea,3.8
484,Mexico,2024,exports,1,United States,81.3
484,Mexico,2024,exports,2,Canada,3.0
484,Mexico,2024,exports,3,"North America and Central America, nes",2.0
484,Mexico,2024,imports,1,United States,40.3
484,Mexico,2024,imports,2,China,20.7
484,Mexico,2024,imports,3,Republic of Korea,3.7
583,Micronesia (Fed. States of),2015,exports,1,Thailand,50.3
583,Micronesia (Fed. States of),2015,exports,2,China,5.6
583,Micronesia (Fed. States of),2015,exports,3,Philippines,0.3
583,Micronesia (Fed. States of),2015,imports,1,United States,23.7
583,Micronesia (Fed. States of),2015,imports,2,China,7.2
583,Micronesia (Fed. States of),2015,imports,3,Japan,12.5
583,Micronesia (Fed. States of),2020,exports,1,Thailand,77.0
583,Micronesia (Fed. States of),2020,exports,2,China,4.8
583,Micronesia (Fed. States of),2020,exports,3,Philippines,10.9
583,Micronesia (Fed. States of),2020,imports,1,United States,40.7
583,Micronesia (Fed. States of),2020,imports,2,China,14.7
583,Micronesia (Fed. States of),2020,imports,3,Japan,12.1
583,Micronesia (Fed. States of),2024,exports,1,Thailand,60.9
583,Micronesia (Fed. States of),2024,exports,2,China,28.0
583,Micronesia (Fed. States of),2024,exports,3,Philippines,5.1
583,Micronesia (Fed. States of),2024,imports,1,United States,36.8
583,Micronesia (Fed. States of),2024,imports,2,China,21.6
583,Micronesia (Fed. States of),2024,imports,3,Japan,10.9
496,Mongolia,2015,exports,1,China,83.5
496,Mongolia,2015,exports,2,Switzerland,2.3
496,Mongolia,2015,exports,3,Singapore,0.6
496,Mongolia,2015,imports,1,China,35.8
496,Mongolia,2015,imports,2,Russian Federation,26.9
496,Mongolia,2015,imports,3,Japan,7.2
496,Mongolia,2020,exports,1,China,72.5
496,Mongolia,2020,exports,2,Switzerland,22.2
496,Mongolia,2020,exports,3,Singapore,2.0
496,Mongolia,2020,imports,1,China,35.7
496,Mongolia,2020,imports,2,Russian Federation,26.4
496,Mongolia,2020,imports,3,Japan,7.7
496,Mongolia,2024,exports,1,China,84.3
496,Mongolia,2024,exports,2,Switzerland,8.2
496,Mongolia,2024,exports,3,Singapore,2.8
496,Mongolia,2024,imports,1,China,34.8
496,Mongolia,2024,imports,2,Russian Federation,30.3
496,Mongolia,2024,imports,3,Japan,7.7
499,Montenegro,2015,exports,1,Serbia,22.1
499,Montenegro,2015,exports,2,Areas nes,9.5
499,Montenegro,2015,exports,3,Bosnia Herzegovina,9.3
499,Montenegro,2015,imports,1,Serbia,28.1
499,Montenegro,2015,imports,2,China,10.3
499,Montenegro,2015,imports,3,Germany,6.3
499,Montenegro,2020,exports,1,Serbia,28.3
499,Montenegro,2020,exports,2,Areas nes,7.1
499,Montenegro,2020,exports,3,Bosnia Herzegovina,6.2
499,Montenegro,2020,imports,1,Serbia,19.8
499,Montenegro,2020,imports,2,China,10.4
499,Montenegro,2020,imports,3,Germany,9.7
499,Montenegro,2024,exports,1,Serbia,30.2
499,Montenegro,2024,exports,2,Areas nes,7.6
499,Montenegro,2024,exports,3,Bosnia Herzegovina,7.4
499,Montenegro,2024,imports,1,Serbia,17.3
499,Montenegro,2024,imports,2,China,11.8
499,Montenegro,2024,imports,3,Germany,10.2
500,Montserrat,2015,exports,1,Areas nes,0.0
500,Montserrat,2015,imports,1,United States,53.0
500,Montserrat,2015,imports,2,Antigua and Barbuda,2.4
500,Montserrat,2015,imports,3,United Kingdom,10.2
500,Montserrat,2020,exports,1,Areas nes,8.5
500,Montserrat,2020,imports,1,United States,67.8
500,Montserrat,2020,imports,2,Antigua and Barbuda,2.3
500,Montserrat,2020,imports,3,United Kingdom,5.5
500,Montserrat,2024,exports,1,Areas nes,100.0
500,Montserrat,2024,imports,1,United States,67.3
500,Montserrat,2024,imports,2,Antigua and Barbuda,5.6
500,Montserrat,2024,imports,3,United Kingdom,4.9
504,Morocco,2015,exports,1,Spain,22.5
504,Morocco,2015,exports,2,France,20.6
504,Morocco,2015,exports,3,Italy,4.4
504,Morocco,2015,imports,1,Spain,14.4
504,Morocco,2015,imports,2,China,8.2
504,Morocco,2015,imports,3,France,12.4
504,Morocco,2020,exports,1,Spain,24.1
504,Morocco,2020,exports,2,France,22.0
504,Morocco,2020,exports,3,Italy,4.4
504,Morocco,2020,imports,1,Spain,15.4
504,Morocco,2020,imports,2,China,12.2
504,Morocco,2020,imports,3,France,12.0
504,Morocco,2024,exports,1,Spain,22.5
504,Morocco,2024,exports,2,France,20.5
504,Morocco,2024,exports,3,Italy,5.2
504,Morocco,2024,imports,1,Spain,15.7
504,Morocco,2024,imports,2,China,10.6
504,Morocco,2024,imports,3,France,10.6
508,Mozambique,2015,exports,1,India,10.1
508,Mozambique,2015,exports,2,China,2.8
508,Mozambique,2015,exports,3,South Africa,19.4
508,Mozambique,2015,imports,1,South Africa,30.1
508,Mozambique,2015,imports,2,China,12.5
508,Mozambique,2015,imports,3,United Arab Emirates,4.3
508,Mozambique,2020,exports,1,India,11.4
508,Mozambique,2020,exports,2,China,7.0
508,Mozambique,2020,exports,3,South Africa,23.0
508,Mozambique,2020,imports,1,South Africa,30.8
508,Mozambique,2020,imports,2,China,10.8
508,Mozambique,2020,imports,3,United Arab Emirates,6.5
508,Mozambique,2024,exports,1,India,15.6
508,Mozambique,2024,exports,2,China,14.2
508,Mozambique,2024,exports,3,South Africa,14.0
508,Mozambique,2024,imports,1,South Africa,23.2
508,Mozambique,2024,imports,2,China,15.4
508,Mozambique,2024,imports,3,United Arab Emirates,10.3
104,Myanmar,2015,exports,1,China,39.5
104,Myanmar,2015,exports,2,Thailand,29.3
104,Myanmar,2015,exports,3,India,8.4
104,Myanmar,2015,imports,1,China,38.0
104,Myanmar,2015,imports,2,Singapore,21.6
104,Myanmar,2015,imports,3,Malaysia,3.1
104,Myanmar,2020,exports,1,China,31.8
104,Myanmar,2020,exports,2,Thailand,17.8
104,Myanmar,2020,exports,3,India,4.1
104,Myanmar,2020,imports,1,China,36.3
104,Myanmar,2020,imports,2,Singapore,13.7
104,Myanmar,2020,imports,3,Malaysia,5.6
104,Myanmar,2024,exports,1,China,23.2
104,Myanmar,2024,exports,2,Thailand,19.5
104,Myanmar,2024,exports,3,India,8.5
104,Myanmar,2024,imports,1,China,33.5
104,Myanmar,2024,imports,2,Singapore,24.9
104,Myanmar,2024,imports,3,Malaysia,10.1
516,Namibia,2015,exports,1,South Africa,19.5
516,Namibia,2015,exports,2,China,3.4
516,Namibia,2015,exports,3,Botswana,22.3
516,Namibia,2015,imports,1,South Africa,63.7
516,Namibia,2015,imports,2,China,6.4
516,Namibia,2015,imports,3,Areas nes,0.7
516,Namibia,2020,exports,1,South Africa,17.9
516,Namibia,2020,exports,2,China,18.1
516,Namibia,2020,exports,3,Botswana,11.6
516,Namibia,2020,imports,1,South Africa,46.1
516,Namibia,2020,imports,2,China,6.1
516,Namibia,2020,imports,3,Areas nes,2.7
516,Namibia,2024,exports,1,South Africa,19.0
516,Namibia,2024,exports,2,China,17.2
516,Namibia,2024,exports,3,Botswana,14.9
516,Namibia,2024,imports,1,South Africa,36.3
516,Namibia,2024,imports,2,China,11.0
516,Namibia,2024,imports,3,Areas nes,4.1
524,Nepal,2015,exports,1,India,63.5
524,Nepal,2015,exports,2,United States,10.7
524,Nepal,2015,exports,3,Germany,4.1
524,Nepal,2015,imports,1,India,60.6
524,Nepal,2015,imports,2,China,13.9
524,Nepal,2015,imports,3,Indonesia,1.8
524,Nepal,2020,exports,1,India,72.9
524,Nepal,2020,exports,2,United States,10.2
524,Nepal,2020,exports,3,Germany,2.8
524,Nepal,2020,imports,1,India,64.2
524,Nepal,2020,imports,2,China,13.7
524,Nepal,2020,imports,3,Indonesia,1.6
524,Nepal,2024,exports,1,India,71.9
524,Nepal,2024,exports,2,United States,11.3
524,Nepal,2024,exports,3,Germany,2.5
524,Nepal,2024,imports,1,India,63.2
524,Nepal,2024,imports,2,China,13.5
524,Nepal,2024,imports,3,Indonesia,2.6
